[run number],vaccination-rate,removal-rate,claim-rate,number-people,duration,bite-rate,infectiousness,chance-recover,[step],count turtles with [ sick? ],count turtles with [ exposed? ],count turtles with [ immune? ],count turtles,peak-sick,total-infected-ever,total-removed,total-claimed,total-died
1184,40,20,50,100,3,73,74,1,156,0,0,30,154,3,7,0,0,0
1189,40,20,50,100,3,73,74,1,156,0,0,18,51,9,74,20,9,11
1191,40,20,50,100,3,73,74,1,156,0,0,19,52,6,74,0,0,0
1192,40,20,50,100,3,73,74,1,156,0,0,29,88,10,46,20,6,14
1193,40,20,50,100,3,73,74,1,156,0,0,17,58,6,66,20,7,13
1194,40,20,50,100,3,73,74,1,156,0,0,28,103,7,33,19,7,12
1196,40,20,50,100,3,73,74,1,156,0,0,14,61,9,48,17,7,10
1190,40,20,50,100,3,73,74,1,156,0,0,41,159,3,3,0,0,0
1195,40,20,50,100,3,73,74,1,156,0,0,18,69,8,52,17,8,9
1198,40,20,50,100,3,73,74,1,156,0,0,15,42,9,71,20,6,14
1197,40,20,50,100,3,73,74,1,156,3,4,27,61,6,80,19,9,10
1199,40,20,50,100,3,73,74,1,156,0,0,26,70,6,61,17,4,13
1200,40,20,50,100,3,73,74,1,156,0,0,25,82,10,47,19,7,12
1201,40,20,50,150,3,73,74,1,156,1,0,21,44,18,119,29,12,17
1202,40,20,50,150,3,73,74,1,156,0,0,32,68,9,119,25,9,16
1205,40,20,50,150,3,73,74,1,156,0,0,24,69,13,95,29,12,17
1203,40,20,50,150,3,73,74,1,156,0,0,50,103,18,105,31,17,14
1206,40,20,50,150,3,73,74,1,156,0,0,32,82,15,100,29,15,14
1204,40,20,50,150,3,73,74,1,156,2,3,50,102,9,136,31,12,19
1209,40,20,50,150,3,73,74,1,156,0,0,31,101,14,82,29,15,14
1207,40,20,50,150,3,73,74,1,156,0,0,33,111,11,84,30,10,20
1210,40,20,50,150,3,73,74,1,156,0,0,27,91,17,94,30,13,17
1208,40,20,50,150,3,73,74,1,156,0,0,38,131,14,80,29,14,15
1212,40,20,50,150,3,73,74,1,156,0,0,25,91,18,80,29,10,19
1211,40,20,50,150,3,73,74,1,156,0,0,36,118,9,75,29,14,15
1213,40,20,50,150,3,73,74,1,156,0,0,24,54,12,112,28,8,20
1215,40,20,50,150,3,73,74,1,156,0,0,32,101,11,89,30,11,19
1214,40,20,50,150,3,73,74,1,156,0,0,29,77,10,94,29,13,16
1217,40,20,50,150,3,73,74,1,156,0,0,32,84,19,100,30,15,15
1218,40,20,50,150,3,73,74,1,156,0,0,38,77,16,105,30,17,13
1216,40,20,50,150,3,73,74,1,156,0,0,36,98,14,96,30,11,19
1219,40,20,50,150,3,73,74,1,156,0,0,43,107,11,81,29,14,15
1222,40,20,50,150,3,73,74,1,156,0,0,23,55,16,112,29,11,18
1220,40,20,50,150,3,73,74,1,156,0,0,40,89,13,98,31,16,15
1221,40,20,50,150,3,73,74,1,156,0,0,32,85,9,89,27,15,12
1223,40,20,50,150,3,73,74,1,156,0,0,43,94,13,96,30,14,16
1224,40,20,50,150,3,73,74,1,156,0,0,47,118,14,81,30,22,8
1225,40,20,50,150,3,73,74,1,156,0,0,23,90,12,82,27,11,16
1226,40,20,50,150,3,73,74,1,156,0,0,29,86,10,77,30,16,14
1228,40,20,50,150,3,73,74,1,156,0,0,35,89,16,106,30,14,16
1227,40,20,50,150,3,73,74,1,156,0,0,41,103,13,89,28,13,15
1230,40,20,50,150,3,73,74,1,156,0,0,35,83,10,104,30,13,17
1229,40,20,50,150,3,73,74,1,156,0,0,48,99,11,102,29,12,17
1235,40,20,50,200,3,73,74,1,156,0,0,47,117,17,123,38,9,29
1234,40,20,50,200,3,73,74,1,156,0,0,56,147,17,123,40,22,18
1233,40,20,50,200,3,73,74,1,156,0,0,45,115,22,134,40,12,28
1236,40,20,50,200,3,73,74,1,156,0,0,27,92,24,131,39,10,29
1231,40,20,50,200,3,73,74,1,156,0,0,41,127,20,115,40,19,21
1232,40,20,50,200,3,73,74,1,156,0,0,64,163,20,123,40,19,21
1238,40,20,50,200,3,73,74,1,156,0,0,39,75,14,162,40,17,23
1237,40,20,50,200,3,73,74,1,156,5,6,54,91,15,177,40,17,23
1240,40,20,50,200,3,73,74,1,156,0,0,50,112,21,133,39,22,17
1239,40,20,50,200,3,73,74,1,156,0,0,40,97,28,125,40,20,20
1241,40,20,50,200,3,73,74,1,156,0,0,60,148,15,122,39,25,14
1244,40,20,50,200,3,73,74,1,156,0,0,41,101,24,142,40,19,21
1243,40,20,50,200,3,73,74,1,156,0,0,57,133,30,127,42,16,26
1242,40,20,50,200,3,73,74,1,156,0,0,57,166,13,99,40,17,23
1245,40,20,50,200,3,73,74,1,156,0,0,46,111,21,117,41,21,20
1246,40,20,50,200,3,73,74,1,156,0,0,51,137,21,123,40,27,13
1248,40,20,50,200,3,73,74,1,156,0,0,40,109,24,125,41,22,19
1247,40,20,50,200,3,73,74,1,156,0,0,42,123,13,128,39,15,24
1249,40,20,50,200,3,73,74,1,156,0,0,44,128,21,125,40,13,27
1250,40,20,50,200,3,73,74,1,156,0,0,36,103,15,121,40,16,24
1252,40,20,50,200,3,73,74,1,156,0,0,35,88,21,135,39,15,24
1251,40,20,50,200,3,73,74,1,156,0,0,48,107,28,133,39,22,17
1254,40,20,50,200,3,73,74,1,156,0,0,40,111,26,134,39,21,18
1253,40,20,50,200,3,73,74,1,156,0,0,55,127,23,135,41,20,21
1256,40,20,50,200,3,73,74,1,156,0,0,32,97,27,135,39,12,27
1255,40,20,50,200,3,73,74,1,156,0,1,43,71,15,172,40,10,30
1261,40,40,50,100,3,73,74,1,156,0,0,15,43,5,70,25,9,16
1257,40,20,50,200,3,73,74,1,156,0,0,43,92,23,148,41,18,23
1258,40,20,50,200,3,73,74,1,156,0,0,63,147,19,113,40,16,24
1262,40,40,50,100,3,73,74,1,156,0,0,22,59,5,48,36,15,21
1260,40,20,50,200,3,73,74,1,156,0,0,43,121,20,112,39,16,23
1259,40,20,50,200,3,73,74,1,156,3,4,53,85,22,176,39,20,19
1263,40,40,50,100,3,73,74,1,156,0,0,39,73,5,47,35,17,18
1265,40,40,50,100,3,73,74,1,156,0,0,25,87,6,63,0,0,0
1264,40,40,50,100,3,73,74,1,156,0,1,29,53,6,79,36,9,27
1268,40,40,50,100,3,73,74,1,156,0,0,26,65,12,48,40,17,23
1266,40,40,50,100,3,73,74,1,156,0,0,47,107,6,40,38,19,19
1269,40,40,50,100,3,73,74,1,156,0,0,21,57,6,48,36,15,21
1267,40,40,50,100,3,73,74,1,156,0,0,24,76,6,69,0,0,0
1270,40,40,50,100,3,73,74,1,156,0,0,25,87,6,41,37,15,22
1271,40,40,50,100,3,73,74,1,156,0,0,47,127,5,24,40,17,23
1272,40,40,50,100,3,73,74,1,156,0,0,33,74,6,58,37,16,21
1273,40,40,50,100,3,73,74,1,156,0,0,43,86,7,55,36,18,18
1274,40,40,50,100,3,73,74,1,156,0,0,29,81,6,40,36,16,20
1275,40,40,50,100,3,73,74,1,156,0,0,38,84,6,53,38,15,23
1276,40,40,50,100,3,73,74,1,156,0,0,25,67,6,68,0,0,0
1277,40,40,50,100,3,73,74,1,156,0,0,34,73,6,57,36,16,20
1278,40,40,50,100,3,73,74,1,156,0,0,36,105,4,27,41,16,25
1280,40,40,50,100,3,73,74,1,156,0,0,26,59,6,65,28,14,14
1279,40,40,50,100,3,73,74,1,156,0,0,35,82,6,49,37,16,21
1281,40,40,50,100,3,73,74,1,156,0,0,34,146,5,22,0,0,0
1282,40,40,50,100,3,73,74,1,156,0,0,37,83,6,48,34,12,22
1283,40,40,50,100,3,73,74,1,156,0,0,41,93,7,45,40,14,26
1284,40,40,50,100,3,73,74,1,156,0,0,35,98,5,28,38,16,22
1287,40,40,50,100,3,73,74,1,156,0,0,32,83,6,39,34,14,20
1285,40,40,50,100,3,73,74,1,156,0,1,18,51,6,80,0,0,0
1286,40,40,50,100,3,73,74,1,156,0,0,35,85,6,54,33,11,22
1289,40,40,50,100,3,73,74,1,156,0,0,24,65,6,49,38,13,25
1288,40,40,50,100,3,73,74,1,156,0,0,24,57,6,72,0,0,0
1290,40,40,50,100,3,73,74,1,156,0,0,21,59,6,65,0,0,0
1292,40,40,50,150,3,73,74,1,156,0,0,34,76,14,82,60,24,36
1291,40,40,50,150,3,73,74,1,156,0,1,42,91,8,84,60,25,35
1294,40,40,50,150,3,73,74,1,156,0,0,51,103,11,76,58,25,33
1293,40,40,50,150,3,73,74,1,156,0,0,48,140,6,46,61,21,40
1295,40,40,50,150,3,73,74,1,156,0,1,47,85,7,102,57,25,32
1298,40,40,50,150,3,73,74,1,156,0,0,35,75,8,88,59,22,37
1296,40,40,50,150,3,73,74,1,156,0,0,42,94,10,86,59,21,38
1299,40,40,50,150,3,73,74,1,156,0,0,60,128,10,73,62,27,35
1302,40,40,50,150,3,73,74,1,156,0,0,31,82,9,76,58,21,37
1297,40,40,50,150,3,73,74,1,156,0,0,62,146,7,53,60,27,33
1301,40,40,50,150,3,73,74,1,156,0,0,57,114,10,72,62,28,34
1300,40,40,50,150,3,73,74,1,156,0,0,49,86,8,89,61,24,37
1304,40,40,50,150,3,73,74,1,156,0,0,42,112,8,63,58,25,33
1303,40,40,50,150,3,73,74,1,156,0,0,54,113,7,78,60,30,30
1307,40,40,50,150,3,73,74,1,156,0,0,48,82,9,88,60,35,25
1306,40,40,50,150,3,73,74,1,156,0,0,53,105,8,86,65,31,34
1309,40,40,50,150,3,73,74,1,156,0,0,42,110,7,68,59,26,33
1308,40,40,50,150,3,73,74,1,156,0,0,49,109,8,68,59,24,35
1310,40,40,50,150,3,73,74,1,156,0,0,43,90,7,86,58,21,37
1305,40,40,50,150,3,73,74,1,156,0,0,59,153,6,49,62,26,36
1311,40,40,50,150,3,73,74,1,156,0,0,42,92,7,80,59,18,41
1313,40,40,50,150,3,73,74,1,156,0,0,52,99,11,83,61,29,32
1312,40,40,50,150,3,73,74,1,156,0,0,48,87,9,90,60,29,31
1314,40,40,50,150,3,73,74,1,156,0,0,46,120,9,63,59,24,35
1316,40,40,50,150,3,73,74,1,156,0,2,40,56,8,115,60,26,34
1315,40,40,50,150,3,73,74,1,156,0,0,61,170,6,44,60,26,34
1317,40,40,50,150,3,73,74,1,156,0,0,60,129,12,82,60,29,31
1318,40,40,50,150,3,73,74,1,156,0,0,44,68,10,94,56,24,32
1320,40,40,50,150,3,73,74,1,156,0,0,59,102,8,79,59,23,36
1319,40,40,50,150,3,73,74,1,156,0,0,57,126,9,82,64,24,40
1324,40,40,50,200,3,73,74,1,156,0,0,51,92,16,124,82,31,51
1323,40,40,50,200,3,73,74,1,156,0,0,56,122,14,107,76,38,38
1325,40,40,50,200,3,73,74,1,156,0,0,61,124,11,100,80,29,51
1322,40,40,50,200,3,73,74,1,156,0,0,50,123,12,101,84,36,48
1321,40,40,50,200,3,73,74,1,156,0,0,65,126,12,107,80,42,38
1326,40,40,50,200,3,73,74,1,156,0,0,53,123,12,103,77,36,41
1327,40,40,50,200,3,73,74,1,156,0,0,65,136,14,109,82,35,47
1328,40,40,50,200,3,73,74,1,156,0,0,58,116,17,93,79,38,41
1330,40,40,50,200,3,73,74,1,156,0,0,66,115,14,120,78,42,36
1329,40,40,50,200,3,73,74,1,156,0,0,63,134,13,106,83,33,50
1331,40,40,50,200,3,73,74,1,156,0,0,64,139,10,107,79,30,49
1333,40,40,50,200,3,73,74,1,156,0,0,51,116,14,108,82,32,50
1334,40,40,50,200,3,73,74,1,156,0,0,54,101,16,121,81,31,50
1332,40,40,50,200,3,73,74,1,156,0,0,80,150,11,105,80,41,39
1336,40,40,50,200,3,73,74,1,156,0,0,55,113,12,111,82,35,47
1337,40,40,50,200,3,73,74,1,156,0,0,58,121,14,112,80,33,47
1335,40,40,50,200,3,73,74,1,156,0,0,68,176,12,79,80,34,46
1339,40,40,50,200,3,73,74,1,156,0,0,46,88,12,120,80,29,51
1338,40,40,50,200,3,73,74,1,156,2,2,64,95,13,139,79,38,41
1340,40,40,50,200,3,73,74,1,156,0,0,61,85,13,166,80,33,47
1342,40,40,50,200,3,73,74,1,156,0,0,48,107,17,112,80,31,49
1341,40,40,50,200,3,73,74,1,156,0,0,48,100,13,113,81,30,51
1345,40,40,50,200,3,73,74,1,156,0,0,54,108,10,118,82,26,56
1344,40,40,50,200,3,73,74,1,156,0,0,59,149,12,84,80,39,41
1351,40,60,50,100,3,73,74,1,156,0,0,39,90,6,43,58,25,33
1346,40,40,50,200,3,73,74,1,156,0,0,45,101,12,105,77,33,44
1343,40,40,50,200,3,73,74,1,156,1,3,61,105,13,124,80,32,48
1352,40,60,50,100,3,73,74,1,156,0,0,19,48,6,47,50,16,34
1347,40,40,50,200,3,73,74,1,156,0,0,48,106,11,96,78,36,42
1350,40,40,50,200,3,73,74,1,156,0,1,46,87,10,119,78,30,48
1348,40,40,50,200,3,73,74,1,156,0,0,63,135,16,100,76,31,45
1349,40,40,50,200,3,73,74,1,156,0,0,62,149,9,84,81,32,49
1353,40,60,50,100,3,73,74,1,156,0,0,48,95,4,30,59,31,28
1354,40,60,50,100,3,73,74,1,156,0,0,44,76,5,44,61,30,31
1355,40,60,50,100,3,73,74,1,156,0,0,27,89,6,36,55,15,40
1356,40,60,50,100,3,73,74,1,156,0,0,45,105,6,16,61,28,33
1360,40,60,50,100,3,73,74,1,156,0,0,38,79,5,27,58,25,33
1359,40,60,50,100,3,73,74,1,156,0,0,34,82,5,25,59,25,34
1357,40,60,50,100,3,73,74,1,156,0,0,33,76,6,45,52,25,27
1361,40,60,50,100,3,73,74,1,156,0,0,43,97,6,38,54,30,24
1362,40,60,50,100,3,73,74,1,156,0,0,26,71,5,28,57,20,37
1364,40,60,50,100,3,73,74,1,156,0,0,39,84,6,29,58,26,32
1365,40,60,50,100,3,73,74,1,156,0,0,23,72,6,38,55,16,39
1363,40,60,50,100,3,73,74,1,156,0,0,42,86,5,39,58,22,36
1358,40,60,50,100,3,73,74,1,156,0,0,36,160,3,7,0,0,0
1367,40,60,50,100,3,73,74,1,156,0,0,48,96,6,19,59,27,32
1366,40,60,50,100,3,73,74,1,156,0,0,33,109,5,49,0,0,0
1368,40,60,50,100,3,73,74,1,156,0,0,37,107,6,50,0,0,0
1369,40,60,50,100,3,73,74,1,156,0,0,41,87,5,38,56,23,33
1373,40,60,50,100,3,73,74,1,156,0,0,32,62,6,45,52,18,34
1375,40,60,50,100,3,73,74,1,156,0,0,28,68,5,42,56,18,38
1371,40,60,50,100,3,73,74,1,156,0,0,62,111,5,30,58,27,31
1374,40,60,50,100,3,73,74,1,156,0,0,38,91,6,27,56,22,34
1370,40,60,50,100,3,73,74,1,156,0,0,34,154,3,7,0,0,0
1372,40,60,50,100,3,73,74,1,156,0,0,60,126,5,20,59,34,25
1376,40,60,50,100,3,73,74,1,156,0,0,36,92,6,25,56,21,35
1378,40,60,50,100,3,73,74,1,156,0,0,32,72,6,28,58,25,33
1379,40,60,50,100,3,73,74,1,156,0,0,33,66,6,42,55,21,34
1377,40,60,50,100,3,73,74,1,156,0,0,45,91,6,37,56,22,34
1380,40,60,50,100,3,73,74,1,156,0,0,31,44,6,75,48,14,34
1381,40,60,50,150,3,73,74,1,156,0,0,54,122,5,29,89,34,55
1383,40,60,50,150,3,73,74,1,156,0,0,47,98,6,63,91,34,57
1382,40,60,50,150,3,73,74,1,156,0,0,62,157,6,27,91,35,56
1384,40,60,50,150,3,73,74,1,156,0,0,44,120,7,39,93,30,63
1385,40,60,50,150,3,73,74,1,156,0,0,65,147,6,40,88,41,47
1387,40,60,50,150,3,73,74,1,156,0,0,58,111,10,59,89,42,47
1389,40,60,50,150,3,73,74,1,156,0,0,62,114,5,61,88,31,57
1386,40,60,50,150,3,73,74,1,156,0,0,56,130,5,32,95,40,55
1390,40,60,50,150,3,73,74,1,156,0,0,57,93,7,68,89,37,52
1388,40,60,50,150,3,73,74,1,156,0,0,69,173,6,26,90,35,55
1392,40,60,50,150,3,73,74,1,156,0,0,51,116,6,46,88,33,55
1391,40,60,50,150,3,73,74,1,156,0,0,83,129,6,55,89,49,40
1393,40,60,50,150,3,73,74,1,156,0,0,60,135,6,29,88,38,50
1394,40,60,50,150,3,73,74,1,156,0,0,45,87,6,54,90,41,49
1395,40,60,50,150,3,73,74,1,156,0,0,48,81,5,67,90,41,49
1400,40,60,50,150,3,73,74,1,156,0,0,50,96,9,62,91,32,59
1399,40,60,50,150,3,73,74,1,156,0,0,50,86,7,62,90,36,54
1397,40,60,50,150,3,73,74,1,156,0,0,54,101,7,58,86,35,51
1398,40,60,50,150,3,73,74,1,156,0,0,57,115,8,42,87,38,49
1396,40,60,50,150,3,73,74,1,156,0,0,75,163,8,39,91,41,50
1403,40,60,50,150,3,73,74,1,156,0,0,72,131,6,52,92,44,48
1401,40,60,50,150,3,73,74,1,156,0,0,80,157,5,36,91,43,48
1406,40,60,50,150,3,73,74,1,156,0,0,43,96,6,49,85,32,53
1402,40,60,50,150,3,73,74,1,156,0,3,67,112,5,78,88,45,43
1405,40,60,50,150,3,73,74,1,156,0,0,61,148,6,39,91,40,51
1404,40,60,50,150,3,73,74,1,156,0,0,53,72,5,74,86,42,44
1408,40,60,50,150,3,73,74,1,156,0,0,44,92,5,61,89,33,56
1407,40,60,50,150,3,73,74,1,156,0,0,53,110,6,53,88,34,54
1410,40,60,50,150,3,73,74,1,156,0,0,44,88,7,61,89,35,54
1409,40,60,50,150,3,73,74,1,156,0,0,67,152,6,30,90,37,53
1414,40,60,50,200,3,73,74,1,156,0,0,66,105,11,96,121,50,71
1411,40,60,50,200,3,73,74,1,156,0,0,71,116,9,86,121,52,69
1413,40,60,50,200,3,73,74,1,156,0,0,95,172,10,86,122,56,66
1415,40,60,50,200,3,73,74,1,156,0,0,74,139,8,79,121,56,65
1412,40,60,50,200,3,73,74,1,156,0,0,80,128,11,93,124,58,66
1417,40,60,50,200,3,73,74,1,156,0,0,72,142,9,64,120,51,69
1416,40,60,50,200,3,73,74,1,156,1,1,78,110,8,116,127,61,66
1419,40,60,50,200,3,73,74,1,156,1,0,74,106,7,119,122,52,70
1420,40,60,50,200,3,73,74,1,156,0,0,81,168,7,76,115,50,65
1421,40,60,50,200,3,73,74,1,156,0,0,64,135,11,72,117,45,72
1418,40,60,50,200,3,73,74,1,156,0,0,66,157,7,48,118,41,77
1422,40,60,50,200,3,73,74,1,156,0,0,106,170,11,88,126,70,56
1426,40,60,50,200,3,73,74,1,156,0,0,54,82,7,114,118,46,72
1425,40,60,50,200,3,73,74,1,156,0,0,94,141,7,85,119,63,56
1428,40,60,50,200,3,73,74,1,156,0,0,51,110,10,88,120,48,72
1423,40,60,50,200,3,73,74,1,156,0,0,85,122,10,115,124,61,63
1424,40,60,50,200,3,73,74,1,156,0,0,74,115,9,96,118,51,67
1427,40,60,50,200,3,73,74,1,156,0,0,74,160,10,62,118,50,68
1431,40,60,50,200,3,73,74,1,156,0,0,52,111,9,72,119,41,78
1432,40,60,50,200,3,73,74,1,156,0,0,63,124,13,84,117,46,71
1434,40,60,50,200,3,73,74,1,156,0,0,82,151,7,65,124,59,65
1435,40,60,50,200,3,73,74,1,156,0,0,77,144,9,76,124,51,73
1433,40,60,50,200,3,73,74,1,156,0,0,59,80,8,109,119,44,75
1438,40,60,50,200,3,73,74,1,156,0,0,60,123,7,84,118,42,76
1429,40,60,50,200,3,73,74,1,156,0,0,89,175,7,76,121,54,67
1442,40,80,50,100,3,73,74,1,156,0,0,44,82,6,25,71,30,41
1441,40,80,50,100,3,73,74,1,156,0,0,41,69,5,32,71,30,41
1437,40,60,50,200,3,73,74,1,156,2,2,78,104,8,117,125,53,72
1436,40,60,50,200,3,73,74,1,156,0,0,94,204,8,38,125,56,69
1439,40,60,50,200,3,73,74,1,156,0,0,72,121,11,103,120,51,69
1430,40,60,50,200,3,73,74,1,156,0,0,64,130,10,64,116,47,69
1444,40,80,50,100,3,73,74,1,156,0,0,32,68,6,37,74,28,46
1443,40,80,50,100,3,73,74,1,156,0,0,37,74,6,30,82,34,48
1446,40,80,50,100,3,73,74,1,156,0,0,33,51,6,42,66,32,34
1450,40,80,50,100,3,73,74,1,156,0,0,35,53,6,47,60,29,31
1440,40,60,50,200,3,73,74,1,156,0,0,65,122,11,89,122,45,77
1445,40,80,50,100,3,73,74,1,156,0,0,41,69,6,35,71,36,35
1448,40,80,50,100,3,73,74,1,156,0,0,47,76,5,32,75,37,38
1449,40,80,50,100,3,73,74,1,156,0,0,43,82,6,21,78,32,46
1447,40,80,50,100,3,73,74,1,156,0,0,40,67,5,34,74,30,44
1451,40,80,50,100,3,73,74,1,156,0,0,56,106,6,21,72,34,38
1454,40,80,50,100,3,73,74,1,156,0,0,38,71,6,31,70,27,43
1453,40,80,50,100,3,73,74,1,156,0,0,35,69,6,37,73,34,39
1452,40,80,50,100,3,73,74,1,156,0,0,37,70,5,34,70,30,40
1455,40,80,50,100,3,73,74,1,156,0,0,57,113,5,26,79,46,33
1456,40,80,50,100,3,73,74,1,156,0,0,44,80,5,33,74,29,45
1457,40,80,50,100,3,73,74,1,156,0,0,25,33,5,98,50,19,31
1461,40,80,50,100,3,73,74,1,156,0,0,37,71,6,22,83,27,56
1458,40,80,50,100,3,73,74,1,156,0,0,51,97,6,27,76,29,47
1460,40,80,50,100,3,73,74,1,156,0,0,60,113,6,24,78,36,42
1459,40,80,50,100,3,73,74,1,156,0,0,50,77,6,51,82,36,46
1463,40,80,50,100,3,73,74,1,156,0,0,50,90,6,33,81,39,42
1462,40,80,50,100,3,73,74,1,156,0,0,24,36,6,88,46,18,28
1464,40,80,50,100,3,73,74,1,156,0,0,48,86,6,39,77,35,42
1465,40,80,50,100,3,73,74,1,156,0,0,57,103,6,27,78,37,41
1467,40,80,50,100,3,73,74,1,156,0,0,37,63,6,50,64,26,38
1466,40,80,50,100,3,73,74,1,156,0,0,47,97,5,31,73,29,44
1469,40,80,50,100,3,73,74,1,156,0,0,41,77,6,34,77,32,45
1470,40,80,50,100,3,73,74,1,156,0,0,34,62,6,50,76,29,47
1468,40,80,50,100,3,73,74,1,156,0,0,34,69,6,39,66,29,37
1472,40,80,50,150,3,73,74,1,156,0,0,54,97,6,32,110,40,70
1474,40,80,50,150,3,73,74,1,156,0,0,74,135,6,25,118,49,69
1471,40,80,50,150,3,73,74,1,156,0,0,83,136,6,34,118,55,63
1476,40,80,50,150,3,73,74,1,156,0,0,68,119,5,30,112,58,54
1475,40,80,50,150,3,73,74,1,156,0,0,59,114,4,29,119,48,71
1473,40,80,50,150,3,73,74,1,156,0,0,82,163,5,21,121,49,72
1477,40,80,50,150,3,73,74,1,156,0,0,68,119,6,28,122,57,65
1478,40,80,50,150,3,73,74,1,156,0,0,73,134,5,34,118,56,62
1480,40,80,50,150,3,73,74,1,156,0,0,69,124,5,29,118,54,64
1479,40,80,50,150,3,73,74,1,156,0,0,64,116,6,38,113,48,65
1482,40,80,50,150,3,73,74,1,156,0,0,56,120,5,29,122,54,68
1481,40,80,50,150,3,73,74,1,156,0,0,73,136,5,42,117,59,58
1484,40,80,50,150,3,73,74,1,156,0,0,70,124,6,37,119,49,70
1485,40,80,50,150,3,73,74,1,156,0,0,49,93,6,38,121,46,75
1483,40,80,50,150,3,73,74,1,156,0,0,83,148,5,28,116,56,60
1486,40,80,50,150,3,73,74,1,156,0,0,93,139,6,45,121,62,59
1489,40,80,50,150,3,73,74,1,156,0,0,68,135,5,30,122,46,76
1490,40,80,50,150,3,73,74,1,156,0,0,58,108,6,31,118,46,72
1487,40,80,50,150,3,73,74,1,156,0,0,73,128,6,41,114,56,58
1491,40,80,50,150,3,73,74,1,156,0,0,95,176,6,25,122,53,69
1492,40,80,50,150,3,73,74,1,156,0,0,67,113,5,46,120,55,65
1488,40,80,50,150,3,73,74,1,156,0,0,85,163,6,32,122,55,67
1493,40,80,50,150,3,73,74,1,156,0,0,61,118,6,46,117,43,74
1494,40,80,50,150,3,73,74,1,156,0,0,69,128,5,34,116,51,65
1495,40,80,50,150,3,73,74,1,156,0,0,74,148,6,36,118,47,71
1497,40,80,50,150,3,73,74,1,156,0,0,65,126,6,36,121,42,79
1498,40,80,50,150,3,73,74,1,156,0,0,71,141,6,34,122,46,76
1496,40,80,50,150,3,73,74,1,156,0,0,77,145,6,36,117,57,60
1499,40,80,50,150,3,73,74,1,156,0,0,83,153,6,26,118,46,72
1500,40,80,50,150,3,73,74,1,156,0,0,74,139,6,28,118,52,66
1502,40,80,50,200,3,73,74,1,156,0,0,86,149,5,55,158,63,95
1501,40,80,50,200,3,73,74,1,156,0,0,87,193,6,41,161,73,88
1505,40,80,50,200,3,73,74,1,156,0,0,86,153,6,63,165,62,103
1504,40,80,50,200,3,73,74,1,156,0,0,94,173,5,43,158,67,91
1503,40,80,50,200,3,73,74,1,156,0,0,104,222,6,26,163,77,86
1506,40,80,50,200,3,73,74,1,156,0,0,105,189,6,30,167,69,98
1509,40,80,50,200,3,73,74,1,156,0,0,64,106,6,57,155,57,98
1508,40,80,50,200,3,73,74,1,156,0,0,82,164,6,45,162,68,94
1507,40,80,50,200,3,73,74,1,156,0,0,106,176,6,34,161,77,84
1510,40,80,50,200,3,73,74,1,156,0,0,83,149,6,29,158,58,100
1511,40,80,50,200,3,73,74,1,156,0,0,101,191,6,26,165,73,92
1512,40,80,50,200,3,73,74,1,156,0,0,81,167,6,38,161,68,93
1513,40,80,50,200,3,73,74,1,156,0,0,84,138,5,51,162,61,101
1515,40,80,50,200,3,73,74,1,156,0,0,82,147,6,47,164,60,104
1514,40,80,50,200,3,73,74,1,156,0,0,97,170,6,38,162,80,82
1516,40,80,50,200,3,73,74,1,156,1,0,103,140,5,67,161,83,78
1517,40,80,50,200,3,73,74,1,156,0,0,95,182,6,38,158,74,84
1520,40,80,50,200,3,73,74,1,156,0,0,96,154,6,45,159,61,98
1519,40,80,50,200,3,73,74,1,156,0,0,96,184,4,46,156,58,98
1518,40,80,50,200,3,73,74,1,156,0,0,115,210,4,23,156,81,75
1521,40,80,50,200,3,73,74,1,156,0,0,98,162,8,59,159,62,97
1522,40,80,50,200,3,73,74,1,156,0,0,81,169,6,32,158,70,88
1523,40,80,50,200,3,73,74,1,156,0,0,97,182,6,34,159,66,93
1525,40,80,50,200,3,73,74,1,156,0,0,95,166,5,46,161,73,88
1531,40,90,50,100,3,73,74,1,156,0,0,49,82,4,25,86,35,51
1524,40,80,50,200,3,73,74,1,156,0,0,85,133,6,50,161,72,89
1527,40,80,50,200,3,73,74,1,156,0,0,93,164,5,36,161,74,87
1535,40,90,50,100,3,73,74,1,156,0,0,33,49,5,33,83,33,50
1534,40,90,50,100,3,73,74,1,156,0,0,54,77,6,24,83,44,39
1533,40,90,50,100,3,73,74,1,156,0,0,40,67,5,35,83,34,49
1532,40,90,50,100,3,73,74,1,156,0,0,42,72,5,26,82,36,46
1526,40,80,50,200,3,73,74,1,156,0,0,82,145,6,49,161,67,94
1529,40,80,50,200,3,73,74,1,156,0,0,85,165,4,23,166,70,96
1530,40,80,50,200,3,73,74,1,156,0,0,81,181,5,30,161,59,102
1537,40,90,50,100,3,73,74,1,156,0,0,40,59,6,41,85,30,55
1536,40,90,50,100,3,73,74,1,156,0,0,42,69,5,27,86,44,42
1528,40,80,50,200,3,73,74,1,156,0,0,111,207,6,29,162,80,82
1539,40,90,50,100,3,73,74,1,156,0,0,33,47,6,49,73,31,42
1540,40,90,50,100,3,73,74,1,156,0,0,43,63,6,43,87,29,58
1538,40,90,50,100,3,73,74,1,156,0,0,53,97,5,19,93,43,50
1541,40,90,50,100,3,73,74,1,156,0,0,39,55,6,58,78,31,47
1543,40,90,50,100,3,73,74,1,156,0,0,46,73,6,28,85,36,49
