"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"corrected model 4.nlogox"
"attempt 1"
"07/02/2026 10:41:28:352 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","vaccination-rate","culling-rate","number-people","duration","bite-rate","infectiousness","chance-recover","[step]","total-infected-ever","count turtles","%immune"
"1787","60","80","200","3","73","74","1","156","17","300","31.666666666666664"
"1789","60","80","200","3","73","74","1","156","17","299","36.12040133779264"
"1791","60","80","200","3","73","74","1","156","155","170","54.70588235294118"
"1792","60","80","200","3","73","74","1","156","37","300","34"
"1790","60","80","200","3","73","74","1","156","4","300","26"
"1793","60","80","200","3","73","74","1","156","69","279","32.61648745519714"
"1796","60","80","200","3","73","74","1","156","135","155","40.64516129032258"
"1795","60","80","200","3","73","74","1","156","132","167","47.90419161676647"
"1801","80","0","100","3","73","74","1","156","11","146","45.20547945205479"
"1794","60","80","200","3","73","74","1","156","15","300","33"
"1797","60","80","200","3","73","74","1","156","114","173","41.040462427745666"
"1802","80","0","100","3","73","74","1","156","16","125","47.199999999999996"
"1803","80","0","100","3","73","74","1","156","11","181","53.03867403314917"
"1804","80","0","100","3","73","74","1","156","6","128","44.53125"
"1799","60","80","200","3","73","74","1","156","12","299","32.77591973244147"
"1798","60","80","200","3","73","74","1","156","42","300","35.333333333333336"
"1800","60","80","200","3","73","74","1","156","16","300","37.333333333333336"
"1808","80","0","100","3","73","74","1","156","50","105","53.333333333333336"
"1806","80","0","100","3","73","74","1","156","7","165","48.484848484848484"
"1805","80","0","100","3","73","74","1","156","7","198","48.98989898989899"
"1807","80","0","100","3","73","74","1","156","7","185","47.56756756756757"
"1810","80","0","100","3","73","74","1","156","4","171","46.198830409356724"
"1809","80","0","100","3","73","74","1","156","7","180","45"
"1811","80","0","100","3","73","74","1","156","11","180","45.55555555555556"
"1812","80","0","100","3","73","74","1","156","19","189","55.55555555555556"
"1815","80","0","100","3","73","74","1","156","4","162","39.50617283950617"
"1813","80","0","100","3","73","74","1","156","5","194","49.48453608247423"
"1814","80","0","100","3","73","74","1","156","8","174","50"
"1816","80","0","100","3","73","74","1","156","5","202","48.01980198019802"
"1818","80","0","100","3","73","74","1","156","5","163","47.239263803680984"
"1817","80","0","100","3","73","74","1","156","6","190","48.421052631578945"
"1819","80","0","100","3","73","74","1","156","4","189","44.44444444444444"
"1820","80","0","100","3","73","74","1","156","9","156","45.51282051282051"
"1821","80","0","100","3","73","74","1","156","5","173","48.554913294797686"
"1822","80","0","100","3","73","74","1","156","5","173","43.35260115606936"
"1823","80","0","100","3","73","74","1","156","4","170","48.8235294117647"
"1824","80","0","100","3","73","74","1","156","4","183","46.44808743169399"
"1825","80","0","100","3","73","74","1","156","9","166","47.59036144578313"
"1826","80","0","100","3","73","74","1","156","7","182","49.45054945054945"
"1827","80","0","100","3","73","74","1","156","5","174","47.701149425287355"
"1828","80","0","100","3","73","74","1","156","6","165","48.484848484848484"
"1830","80","0","100","3","73","74","1","156","10","166","45.78313253012048"
"1829","80","0","100","3","73","74","1","156","8","175","49.142857142857146"
"1831","80","0","150","3","73","74","1","156","122","126","63.49206349206349"
"1832","80","0","150","3","73","74","1","156","100","133","52.63157894736842"
"1835","80","0","150","3","73","74","1","156","114","118","70.33898305084746"
"1833","80","0","150","3","73","74","1","156","124","144","67.36111111111111"
"1836","80","0","150","3","73","74","1","156","85","137","51.82481751824818"
"1834","80","0","150","3","73","74","1","156","24","216","47.68518518518518"
"1837","80","0","150","3","73","74","1","156","119","97","73.19587628865979"
"1839","80","0","150","3","73","74","1","156","107","109","62.38532110091744"
"1841","80","0","150","3","73","74","1","156","66","154","50"
"1840","80","0","150","3","73","74","1","156","105","153","70.58823529411765"
"1838","80","0","150","3","73","74","1","156","4","300","48.66666666666667"
"1842","80","0","150","3","73","74","1","156","9","239","45.18828451882845"
"1843","80","0","150","3","73","74","1","156","6","226","42.0353982300885"
"1844","80","0","150","3","73","74","1","156","108","138","64.4927536231884"
"1846","80","0","150","3","73","74","1","156","117","87","70.11494252873564"
"1845","80","0","150","3","73","74","1","156","30","255","54.11764705882353"
"1847","80","0","150","3","73","74","1","156","7","249","46.58634538152611"
"1849","80","0","150","3","73","74","1","156","122","122","71.31147540983606"
"1848","80","0","150","3","73","74","1","156","116","153","66.66666666666666"
"1850","80","0","150","3","73","74","1","156","70","166","57.22891566265061"
"1853","80","0","150","3","73","74","1","156","105","92","64.13043478260869"
"1851","80","0","150","3","73","74","1","156","19","236","42.3728813559322"
"1854","80","0","150","3","73","74","1","156","120","101","68.31683168316832"
"1852","80","0","150","3","73","74","1","156","16","271","51.66051660516605"
"1859","80","0","150","3","73","74","1","156","98","125","56.8"
"1855","80","0","150","3","73","74","1","156","8","254","48.031496062992126"
"1856","80","0","150","3","73","74","1","156","8","257","47.85992217898833"
"1857","80","0","150","3","73","74","1","156","129","100","73"
"1860","80","0","150","3","73","74","1","156","97","144","54.861111111111114"
"1858","80","0","150","3","73","74","1","156","7","233","43.776824034334766"
"1861","80","0","200","3","73","74","1","156","161","128","67.1875"
"1862","80","0","200","3","73","74","1","156","117","191","59.68586387434554"
"1863","80","0","200","3","73","74","1","156","128","186","57.52688172043011"
"1864","80","0","200","3","73","74","1","156","147","115","62.60869565217392"
"1865","80","0","200","3","73","74","1","156","181","114","78.94736842105263"
"1868","80","0","200","3","73","74","1","156","124","163","58.282208588957054"
"1867","80","0","200","3","73","74","1","156","133","168","57.738095238095234"
"1866","80","0","200","3","73","74","1","156","150","182","67.03296703296702"
"1869","80","0","200","3","73","74","1","156","171","152","75"
"1870","80","0","200","3","73","74","1","156","166","131","74.80916030534351"
"1871","80","0","200","3","73","74","1","156","184","152","75.6578947368421"
"1872","80","0","200","3","73","74","1","156","172","125","69.6"
"1873","80","0","200","3","73","74","1","156","167","133","77.44360902255639"
"1875","80","0","200","3","73","74","1","156","129","137","56.20437956204379"
"1874","80","0","200","3","73","74","1","156","165","152","73.02631578947368"
"1876","80","0","200","3","73","74","1","156","151","162","69.1358024691358"
"1877","80","0","200","3","73","74","1","156","128","166","54.81927710843374"
"1879","80","0","200","3","73","74","1","156","166","144","70.83333333333334"
"1878","80","0","200","3","73","74","1","156","5","300","43.666666666666664"
"1882","80","0","200","3","73","74","1","156","162","148","67.56756756756756"
"1880","80","0","200","3","73","74","1","156","62","282","51.06382978723404"
"1881","80","0","200","3","73","74","1","156","164","146","73.97260273972603"
"1884","80","0","200","3","73","74","1","156","146","119","61.34453781512605"
"1883","80","0","200","3","73","74","1","156","143","140","55.00000000000001"
"1886","80","0","200","3","73","74","1","156","101","190","54.736842105263165"
"1885","80","0","200","3","73","74","1","156","132","181","63.53591160220995"
"1887","80","0","200","3","73","74","1","156","154","159","67.9245283018868"
"1889","80","0","200","3","73","74","1","156","102","197","52.79187817258884"
"1888","80","0","200","3","73","74","1","156","150","142","73.23943661971832"
"1891","80","20","100","3","73","74","1","156","9","160","46.875"
"1893","80","20","100","3","73","74","1","156","8","165","47.27272727272727"
"1894","80","20","100","3","73","74","1","156","8","185","45.94594594594595"
"1892","80","20","100","3","73","74","1","156","5","200","50"
"1895","80","20","100","3","73","74","1","156","7","169","37.278106508875744"
"1896","80","20","100","3","73","74","1","156","6","173","46.82080924855491"
"1890","80","0","200","3","73","74","1","156","4","300","39.33333333333333"
"1897","80","20","100","3","73","74","1","156","8","155","45.16129032258064"
"1898","80","20","100","3","73","74","1","156","4","173","47.97687861271676"
"1899","80","20","100","3","73","74","1","156","10","165","49.696969696969695"
"1900","80","20","100","3","73","74","1","156","6","171","49.707602339181285"
"1901","80","20","100","3","73","74","1","156","22","172","55.81395348837209"
"1903","80","20","100","3","73","74","1","156","5","153","46.40522875816993"
"1902","80","20","100","3","73","74","1","156","4","179","48.04469273743017"
"1904","80","20","100","3","73","74","1","156","8","157","45.85987261146497"
"1906","80","20","100","3","73","74","1","156","12","164","49.390243902439025"
"1907","80","20","100","3","73","74","1","156","7","155","47.096774193548384"
"1905","80","20","100","3","73","74","1","156","7","182","49.45054945054945"
"1909","80","20","100","3","73","74","1","156","16","134","44.776119402985074"
"1908","80","20","100","3","73","74","1","156","6","176","49.43181818181818"
"1910","80","20","100","3","73","74","1","156","5","205","50.73170731707317"
"1912","80","20","100","3","73","74","1","156","12","152","38.15789473684211"
"1911","80","20","100","3","73","74","1","156","6","229","56.76855895196506"
"1913","80","20","100","3","73","74","1","156","9","179","51.955307262569825"
"1915","80","20","100","3","73","74","1","156","6","170","42.94117647058823"
"1914","80","20","100","3","73","74","1","156","4","189","49.735449735449734"
"1918","80","20","100","3","73","74","1","156","18","125","44"
"1916","80","20","100","3","73","74","1","156","4","157","39.490445859872615"
"1917","80","20","100","3","73","74","1","156","6","174","44.252873563218394"
"1919","80","20","100","3","73","74","1","156","7","158","45.56962025316456"
"1920","80","20","100","3","73","74","1","156","6","182","49.45054945054945"
"1924","80","20","150","3","73","74","1","156","98","91","52.74725274725275"
"1923","80","20","150","3","73","74","1","156","96","143","59.44055944055944"
"1921","80","20","150","3","73","74","1","156","10","254","44.09448818897638"
"1922","80","20","150","3","73","74","1","156","8","242","42.561983471074385"
"1926","80","20","150","3","73","74","1","156","56","185","49.18918918918919"
"1929","80","20","150","3","73","74","1","156","9","248","40.725806451612904"
"1927","80","20","150","3","73","74","1","156","8","248","46.37096774193548"
"1928","80","20","150","3","73","74","1","156","11","262","48.091603053435115"
"1925","80","20","150","3","73","74","1","156","6","260","44.61538461538462"
"1930","80","20","150","3","73","74","1","156","6","237","41.35021097046413"
"1931","80","20","150","3","73","74","1","156","5","260","44.61538461538462"
"1932","80","20","150","3","73","74","1","156","114","161","67.70186335403726"
"1933","80","20","150","3","73","74","1","156","125","146","76.02739726027397"
"1934","80","20","150","3","73","74","1","156","9","222","42.34234234234234"
"1935","80","20","150","3","73","74","1","156","21","236","47.45762711864407"
"1937","80","20","150","3","73","74","1","156","85","135","57.77777777777777"
"1936","80","20","150","3","73","74","1","156","78","155","56.774193548387096"
"1938","80","20","150","3","73","74","1","156","105","121","69.42148760330579"
"1939","80","20","150","3","73","74","1","156","19","227","44.93392070484582"
"1941","80","20","150","3","73","74","1","156","6","236","44.06779661016949"
"1940","80","20","150","3","73","74","1","156","8","259","46.71814671814672"
"1942","80","20","150","3","73","74","1","156","27","228","47.368421052631575"
"1943","80","20","150","3","73","74","1","156","10","226","41.150442477876105"
"1945","80","20","150","3","73","74","1","156","17","255","50.98039215686274"
"1944","80","20","150","3","73","74","1","156","14","242","44.214876033057855"
"1947","80","20","150","3","73","74","1","156","28","209","48.32535885167464"
"1948","80","20","150","3","73","74","1","156","9","214","42.05607476635514"
"1946","80","20","150","3","73","74","1","156","20","287","49.825783972125436"
"1950","80","20","150","3","73","74","1","156","102","147","72.10884353741497"
"1949","80","20","150","3","73","74","1","156","5","289","50.17301038062284"
"1951","80","20","200","3","73","74","1","156","165","127","69.29133858267717"
"1952","80","20","200","3","73","74","1","156","18","300","43.333333333333336"
"1953","80","20","200","3","73","74","1","156","131","183","63.387978142076506"
"1954","80","20","200","3","73","74","1","156","115","190","54.21052631578947"
"1956","80","20","200","3","73","74","1","156","71","229","53.275109170305676"
"1960","80","20","200","3","73","74","1","156","138","162","65.4320987654321"
"1959","80","20","200","3","73","74","1","156","120","178","63.48314606741573"
"1958","80","20","200","3","73","74","1","156","157","173","65.3179190751445"
"1957","80","20","200","3","73","74","1","156","5","300","40"
"1962","80","20","200","3","73","74","1","156","155","138","68.11594202898551"
"1955","80","20","200","3","73","74","1","156","6","300","39.33333333333333"
"1961","80","20","200","3","73","74","1","156","14","297","45.45454545454545"
"1964","80","20","200","3","73","74","1","156","183","159","78.61635220125787"
"1965","80","20","200","3","73","74","1","156","169","129","78.29457364341084"
"1963","80","20","200","3","73","74","1","156","5","300","40.33333333333333"
"1966","80","20","200","3","73","74","1","156","158","169","71.00591715976331"
"1967","80","20","200","3","73","74","1","156","165","133","67.66917293233082"
"1969","80","20","200","3","73","74","1","156","117","180","52.77777777777778"
"1971","80","20","200","3","73","74","1","156","30","297","45.11784511784512"
"1970","80","20","200","3","73","74","1","156","14","300","42"
"1968","80","20","200","3","73","74","1","156","9","300","40"
"1972","80","20","200","3","73","74","1","156","5","300","42.333333333333336"
"1973","80","20","200","3","73","74","1","156","5","300","38.666666666666664"
"1976","80","20","200","3","73","74","1","156","147","178","69.66292134831461"
"1975","80","20","200","3","73","74","1","156","6","300","36.333333333333336"
"1974","80","20","200","3","73","74","1","156","6","300","41.66666666666667"
"1977","80","20","200","3","73","74","1","156","167","135","65.18518518518519"
"1981","80","40","100","3","73","74","1","156","4","175","44"
"1982","80","40","100","3","73","74","1","156","7","186","51.61290322580645"
"1983","80","40","100","3","73","74","1","156","9","179","54.18994413407822"
"1980","80","20","200","3","73","74","1","156","142","180","68.33333333333333"
"1978","80","20","200","3","73","74","1","156","14","300","41"
"1984","80","40","100","3","73","74","1","156","7","152","40.78947368421053"
"1979","80","20","200","3","73","74","1","156","5","300","37.666666666666664"
"1985","80","40","100","3","73","74","1","156","5","174","49.42528735632184"
"1986","80","40","100","3","73","74","1","156","4","196","45.91836734693878"
"1987","80","40","100","3","73","74","1","156","8","179","46.36871508379888"
"1989","80","40","100","3","73","74","1","156","5","160","43.75"
"1988","80","40","100","3","73","74","1","156","4","183","50.27322404371585"
"1990","80","40","100","3","73","74","1","156","5","175","49.142857142857146"
"1991","80","40","100","3","73","74","1","156","4","167","43.11377245508982"
"1992","80","40","100","3","73","74","1","156","9","147","42.857142857142854"
"1993","80","40","100","3","73","74","1","156","4","160","42.5"
"1994","80","40","100","3","73","74","1","156","5","181","51.38121546961326"
"1995","80","40","100","3","73","74","1","156","4","136","44.85294117647059"
"1999","80","40","100","3","73","74","1","156","11","141","44.680851063829785"
"1996","80","40","100","3","73","74","1","156","6","165","44.84848484848485"
"1997","80","40","100","3","73","74","1","156","8","172","47.093023255813954"
"2000","80","40","100","3","73","74","1","156","6","178","47.19101123595505"
"1998","80","40","100","3","73","74","1","156","6","183","50.27322404371585"
"2001","80","40","100","3","73","74","1","156","13","159","49.056603773584904"
"2003","80","40","100","3","73","74","1","156","5","185","52.43243243243243"
"2002","80","40","100","3","73","74","1","156","4","180","46.111111111111114"
"2004","80","40","100","3","73","74","1","156","4","151","47.019867549668874"
"2005","80","40","100","3","73","74","1","156","5","160","46.25"
"2006","80","40","100","3","73","74","1","156","4","181","49.171270718232044"
"2007","80","40","100","3","73","74","1","156","5","166","43.97590361445783"
"2009","80","40","100","3","73","74","1","156","6","168","49.404761904761905"
"2010","80","40","100","3","73","74","1","156","4","133","42.10526315789473"
"2008","80","40","100","3","73","74","1","156","5","167","51.49700598802395"
"2011","80","40","150","3","73","74","1","156","17","260","47.69230769230769"
"2013","80","40","150","3","73","74","1","156","18","226","46.902654867256636"
"2012","80","40","150","3","73","74","1","156","10","254","48.4251968503937"
"2014","80","40","150","3","73","74","1","156","9","232","46.12068965517241"
"2015","80","40","150","3","73","74","1","156","19","249","49.39759036144578"
"2016","80","40","150","3","73","74","1","156","5","263","46.7680608365019"
"2017","80","40","150","3","73","74","1","156","11","236","45.76271186440678"
"2018","80","40","150","3","73","74","1","156","31","209","45.45454545454545"
"2020","80","40","150","3","73","74","1","156","83","192","59.895833333333336"
"2019","80","40","150","3","73","74","1","156","14","235","51.06382978723404"
"2021","80","40","150","3","73","74","1","156","6","245","43.673469387755105"
"2023","80","40","150","3","73","74","1","156","28","251","53.38645418326693"
"2024","80","40","150","3","73","74","1","156","10","239","47.28033472803347"
"2022","80","40","150","3","73","74","1","156","8","276","50.36231884057971"
"2025","80","40","150","3","73","74","1","156","6","243","39.91769547325103"
"1085","40","40","100","3","73","74","1","156","34","121","25.6198347107438"
"2026","80","40","150","3","73","74","1","156","8","253","46.6403162055336"
"2027","80","40","150","3","73","74","1","156","4","255","46.27450980392157"
"2029","80","40","150","3","73","74","1","156","8","255","49.01960784313725"
"2028","80","40","150","3","73","74","1","156","4","287","51.21951219512195"
"2030","80","40","150","3","73","74","1","156","15","237","43.459915611814345"
"2031","80","40","150","3","73","74","1","156","15","260","48.84615384615385"
"2032","80","40","150","3","73","74","1","156","9","249","49.39759036144578"
"2033","80","40","150","3","73","74","1","156","7","276","50.36231884057971"
"2036","80","40","150","3","73","74","1","156","4","272","49.26470588235294"
"2034","80","40","150","3","73","74","1","156","8","287","51.91637630662021"
"2035","80","40","150","3","73","74","1","156","4","269","44.237918215613384"
"2038","80","40","150","3","73","74","1","156","4","299","45.819397993311036"
"2039","80","40","150","3","73","74","1","156","4","282","48.58156028368794"
"2040","80","40","150","3","73","74","1","156","10","272","48.89705882352941"
"2042","80","40","200","3","73","74","1","156","159","185","69.1891891891892"
"2041","80","40","200","3","73","74","1","156","8","300","41.333333333333336"
"2043","80","40","200","3","73","74","1","156","5","300","42"
"2044","80","40","200","3","73","74","1","156","122","226","64.60176991150442"
"2045","80","40","200","3","73","74","1","156","113","191","60.20942408376963"
"2046","80","40","200","3","73","74","1","156","4","300","41.333333333333336"
"2048","80","40","200","3","73","74","1","156","28","300","47"
"2047","80","40","200","3","73","74","1","156","13","300","42.333333333333336"
"2051","80","40","200","3","73","74","1","156","145","160","62.5"
"2049","80","40","200","3","73","74","1","156","6","300","38.333333333333336"
"2050","80","40","200","3","73","74","1","156","5","300","41"
"2052","80","40","200","3","73","74","1","156","19","299","47.82608695652174"
"2053","80","40","200","3","73","74","1","156","163","184","75"
"2054","80","40","200","3","73","74","1","156","102","229","51.96506550218341"
"2055","80","40","200","3","73","74","1","156","10","300","38"
"2056","80","40","200","3","73","74","1","156","4","300","42.66666666666667"
"2058","80","40","200","3","73","74","1","156","115","202","62.87128712871287"
"2057","80","40","200","3","73","74","1","156","8","300","46"
"2061","80","40","200","3","73","74","1","156","122","183","60.10928961748634"
"2059","80","40","200","3","73","74","1","156","18","300","44"
"2060","80","40","200","3","73","74","1","156","5","300","38.333333333333336"
"2062","80","40","200","3","73","74","1","156","15","299","46.15384615384615"
"2063","80","40","200","3","73","74","1","156","12","300","45.666666666666664"
"2064","80","40","200","3","73","74","1","156","22","300","46"
"2065","80","40","200","3","73","74","1","156","29","300","44.666666666666664"
"2071","80","60","100","3","73","74","1","156","7","143","43.35664335664335"
"2066","80","40","200","3","73","74","1","156","6","300","40.666666666666664"
"2067","80","40","200","3","73","74","1","156","130","181","54.69613259668509"
"2072","80","60","100","3","73","74","1","156","4","149","37.58389261744966"
"2073","80","60","100","3","73","74","1","156","6","146","41.0958904109589"
"2068","80","40","200","3","73","74","1","156","147","187","64.1711229946524"
"2074","80","60","100","3","73","74","1","156","4","167","48.50299401197605"
"2069","80","40","200","3","73","74","1","156","5","300","42"
"2075","80","60","100","3","73","74","1","156","6","165","49.09090909090909"
"2076","80","60","100","3","73","74","1","156","4","171","49.122807017543856"
"2070","80","40","200","3","73","74","1","156","11","300","41.66666666666667"
"2079","80","60","100","3","73","74","1","156","4","149","48.99328859060403"
"2080","80","60","100","3","73","74","1","156","7","140","40.714285714285715"
"2077","80","60","100","3","73","74","1","156","4","186","47.8494623655914"
"2078","80","60","100","3","73","74","1","156","8","177","48.58757062146893"
"2081","80","60","100","3","73","74","1","156","5","159","43.39622641509434"
"2082","80","60","100","3","73","74","1","156","4","161","44.099378881987576"
"2083","80","60","100","3","73","74","1","156","6","189","43.91534391534391"
"2084","80","60","100","3","73","74","1","156","5","171","51.461988304093566"
"2086","80","60","100","3","73","74","1","156","6","172","51.162790697674424"
"2085","80","60","100","3","73","74","1","156","4","192","46.875"
"2088","80","60","100","3","73","74","1","156","4","161","36.64596273291926"
"2087","80","60","100","3","73","74","1","156","6","203","47.783251231527096"
"2089","80","60","100","3","73","74","1","156","5","174","46.55172413793103"
"2090","80","60","100","3","73","74","1","156","4","176","43.75"
"2091","80","60","100","3","73","74","1","156","4","192","46.35416666666667"
"2092","80","60","100","3","73","74","1","156","5","165","47.27272727272727"
"2093","80","60","100","3","73","74","1","156","6","167","47.30538922155689"
"2094","80","60","100","3","73","74","1","156","4","166","49.39759036144578"
"2096","80","60","100","3","73","74","1","156","7","143","41.25874125874126"
"2097","80","60","100","3","73","74","1","156","15","150","48"
"2095","80","60","100","3","73","74","1","156","4","209","53.110047846889955"
"2098","80","60","100","3","73","74","1","156","6","160","45"
"2099","80","60","100","3","73","74","1","156","9","153","43.13725490196079"
"2100","80","60","100","3","73","74","1","156","4","161","50.31055900621118"
"2101","80","60","150","3","73","74","1","156","8","268","47.76119402985074"
"2102","80","60","150","3","73","74","1","156","4","220","40.909090909090914"
"2104","80","60","150","3","73","74","1","156","6","252","44.44444444444444"
"2105","80","60","150","3","73","74","1","156","10","242","41.735537190082646"
"2103","80","60","150","3","73","74","1","156","6","290","47.58620689655172"
"2106","80","60","150","3","73","74","1","156","6","254","45.66929133858268"
"2108","80","60","150","3","73","74","1","156","7","268","46.26865671641791"
"2107","80","60","150","3","73","74","1","156","30","268","55.59701492537313"
"2110","80","60","150","3","73","74","1","156","12","262","50.38167938931297"
"2111","80","60","150","3","73","74","1","156","7","247","41.70040485829959"
"2109","80","60","150","3","73","74","1","156","7","271","46.86346863468634"
"2112","80","60","150","3","73","74","1","156","4","262","47.70992366412214"
"2113","80","60","150","3","73","74","1","156","4","259","46.33204633204633"
"2117","80","60","150","3","73","74","1","156","4","239","42.67782426778243"
"2114","80","60","150","3","73","74","1","156","4","258","44.57364341085272"
"2116","80","60","150","3","73","74","1","156","5","244","46.72131147540984"
"2115","80","60","150","3","73","74","1","156","9","285","54.736842105263165"
"2118","80","60","150","3","73","74","1","156","5","232","43.53448275862069"
"2119","80","60","150","3","73","74","1","156","4","240","41.66666666666667"
"2121","80","60","150","3","73","74","1","156","13","253","48.616600790513836"
"2122","80","60","150","3","73","74","1","156","8","282","44.32624113475177"
"2120","80","60","150","3","73","74","1","156","19","245","44.48979591836735"
"2123","80","60","150","3","73","74","1","156","13","266","46.99248120300752"
"2124","80","60","150","3","73","74","1","156","16","242","40.082644628099175"
"2125","80","60","150","3","73","74","1","156","20","205","41.46341463414634"
"2126","80","60","150","3","73","74","1","156","7","269","45.72490706319702"
"2127","80","60","150","3","73","74","1","156","7","263","52.09125475285171"
"2128","80","60","150","3","73","74","1","156","4","266","49.62406015037594"
"2130","80","60","150","3","73","74","1","156","4","262","44.656488549618324"
"2129","80","60","150","3","73","74","1","156","6","292","45.54794520547945"
"2131","80","60","200","3","73","74","1","156","4","300","41.66666666666667"
"2132","80","60","200","3","73","74","1","156","14","300","45"
"2133","80","60","200","3","73","74","1","156","5","300","41"
"2134","80","60","200","3","73","74","1","156","4","300","41.66666666666667"
"2135","80","60","200","3","73","74","1","156","8","300","39.666666666666664"
"2136","80","60","200","3","73","74","1","156","8","300","43"
"2138","80","60","200","3","73","74","1","156","25","294","46.59863945578231"
"2137","80","60","200","3","73","74","1","156","11","300","39.33333333333333"
"2139","80","60","200","3","73","74","1","156","8","300","43.333333333333336"
"2141","80","60","200","3","73","74","1","156","5","299","38.12709030100335"
"2140","80","60","200","3","73","74","1","156","19","299","43.1438127090301"
"2143","80","60","200","3","73","74","1","156","7","299","40.468227424749166"
"2144","80","60","200","3","73","74","1","156","7","300","38.666666666666664"
"2142","80","60","200","3","73","74","1","156","8","300","42.66666666666667"
"2147","80","60","200","3","73","74","1","156","99","198","55.55555555555556"
"2145","80","60","200","3","73","74","1","156","8","299","43.812709030100336"
"2146","80","60","200","3","73","74","1","156","7","300","42"
"2149","80","60","200","3","73","74","1","156","17","300","48.66666666666667"
"2148","80","60","200","3","73","74","1","156","4","300","42.66666666666667"
"2150","80","60","200","3","73","74","1","156","177","193","74.61139896373057"
"2151","80","60","200","3","73","74","1","156","6","300","43.333333333333336"
"2152","80","60","200","3","73","74","1","156","7","300","42"
"2153","80","60","200","3","73","74","1","156","6","300","42.66666666666667"
"2154","80","60","200","3","73","74","1","156","4","300","40.33333333333333"
"2155","80","60","200","3","73","74","1","156","6","300","45.666666666666664"
"2161","80","80","100","3","73","74","1","156","4","171","46.783625730994146"
"2156","80","60","200","3","73","74","1","156","10","300","45"
"2162","80","80","100","3","73","74","1","156","4","197","51.26903553299492"
"2163","80","80","100","3","73","74","1","156","9","175","48.57142857142857"
"2158","80","60","200","3","73","74","1","156","4","299","39.79933110367893"
"2157","80","60","200","3","73","74","1","156","4","299","40.468227424749166"
"2164","80","80","100","3","73","74","1","156","4","156","44.871794871794876"
"2165","80","80","100","3","73","74","1","156","4","183","47.540983606557376"
"2166","80","80","100","3","73","74","1","156","4","207","53.14009661835749"
"2160","80","60","200","3","73","74","1","156","4","300","37.666666666666664"
"2159","80","60","200","3","73","74","1","156","4","299","42.80936454849498"
"2167","80","80","100","3","73","74","1","156","5","163","44.171779141104295"
"2168","80","80","100","3","73","74","1","156","4","178","46.62921348314607"
"2170","80","80","100","3","73","74","1","156","5","155","39.35483870967742"
"2171","80","80","100","3","73","74","1","156","5","152","45.39473684210527"
"2169","80","80","100","3","73","74","1","156","4","200","45"
"2173","80","80","100","3","73","74","1","156","5","158","44.936708860759495"
"2172","80","80","100","3","73","74","1","156","6","170","50"
"2175","80","80","100","3","73","74","1","156","4","155","43.225806451612904"
"2174","80","80","100","3","73","74","1","156","4","182","48.9010989010989"
"2176","80","80","100","3","73","74","1","156","4","173","45.08670520231214"
"2177","80","80","100","3","73","74","1","156","5","192","45.3125"
"2178","80","80","100","3","73","74","1","156","5","176","48.86363636363637"
"2179","80","80","100","3","73","74","1","156","5","171","49.122807017543856"
"2180","80","80","100","3","73","74","1","156","6","140","40.714285714285715"
"2182","80","80","100","3","73","74","1","156","5","182","45.05494505494506"
"2184","80","80","100","3","73","74","1","156","4","156","48.07692307692308"
"2183","80","80","100","3","73","74","1","156","4","176","47.72727272727273"
"2181","80","80","100","3","73","74","1","156","5","189","45.5026455026455"
"2186","80","80","100","3","73","74","1","156","5","158","44.936708860759495"
"2185","80","80","100","3","73","74","1","156","6","170","48.23529411764706"
"2187","80","80","100","3","73","74","1","156","9","162","42.592592592592595"
"2188","80","80","100","3","73","74","1","156","5","167","44.31137724550898"
"2189","80","80","100","3","73","74","1","156","6","179","46.927374301675975"
"2190","80","80","100","3","73","74","1","156","6","206","46.601941747572816"
"2192","80","80","150","3","73","74","1","156","4","252","44.047619047619044"
"2191","80","80","150","3","73","74","1","156","10","259","46.71814671814672"
"2193","80","80","150","3","73","74","1","156","5","250","47.599999999999994"
"2195","80","80","150","3","73","74","1","156","5","241","43.15352697095436"
"2194","80","80","150","3","73","74","1","156","7","280","50.357142857142854"
"2196","80","80","150","3","73","74","1","156","4","262","43.89312977099237"
"2198","80","80","150","3","73","74","1","156","6","235","43.40425531914894"
"2197","80","80","150","3","73","74","1","156","5","291","49.48453608247423"
"2199","80","80","150","3","73","74","1","156","4","269","43.12267657992565"
"2200","80","80","150","3","73","74","1","156","7","258","45.348837209302324"
"2201","80","80","150","3","73","74","1","156","5","260","46.53846153846154"
"2202","80","80","150","3","73","74","1","156","8","250","48.4"
"2203","80","80","150","3","73","74","1","156","4","261","45.593869731800766"
"2206","80","80","150","3","73","74","1","156","8","229","45.414847161572055"
"2205","80","80","150","3","73","74","1","156","7","248","44.75806451612903"
"2204","80","80","150","3","73","74","1","156","5","284","47.53521126760563"
"2207","80","80","150","3","73","74","1","156","4","270","48.148148148148145"
"2209","80","80","150","3","73","74","1","156","6","274","49.63503649635037"
"2208","80","80","150","3","73","74","1","156","6","278","50"
"2211","80","80","150","3","73","74","1","156","9","240","40.416666666666664"
"2210","80","80","150","3","73","74","1","156","5","289","46.36678200692042"
"2212","80","80","150","3","73","74","1","156","20","239","48.95397489539749"
"2213","80","80","150","3","73","74","1","156","6","244","43.0327868852459"
